id_video,id_komentar,text_original,author_name,id_author,like_count,published_at
b0yw06rMBAY,UgyJamqwp_GX8AyDpAN4AaABAg,"Weh yang pas token listrik bunyi bapak ku kaget, di kira token listrik kt yg bunyi😭😭",@V.Y_Swagin,UCyj6eh5g0WWfCfHVLgesy2A,0,2025-06-26T19:55:52Z
b0yw06rMBAY,UgyqL5UBIGxJjFJua5F4AaABAg,BG aku telat ga,@adeirvanmaulana1959,UC7wZFCDetBK-EeAhfE0-R1w,0,2025-06-26T19:50:05Z
b0yw06rMBAY,UgyoxHMugNHcUBvhVH54AaABAg,MAKASIH BANG WINDAH NGASI EDUKASI WALAUPUN NGGA DAPAT ADS,@NatashaStella-e8p2d,UCwBGMNYbkGfYE7ian5bN4bA,0,2025-06-26T19:48:05Z
b0yw06rMBAY,UgwGNYk_WcmenfJmxjx4AaABAg,"Gamenya amazing, lebih ke nyerang psikologi seseorang",@nekochanishere,UCKTxfx9hZuzFcCLEa7MXe6g,0,2025-06-26T19:47:40Z
b0yw06rMBAY,Ugx1No8hVtk_ivBzm2F4AaABAg,"aku nonton di jam 2:45 bg, jadi keinget pas bulan puasa jam sgni bg windah live smbil nemenin sahur😢😢😢",@dipsyyajaa,UCnZSzznz0ya3NBHspIoQKfw,3,2025-06-26T19:46:34Z
b0yw06rMBAY,Ugz6oOLUgV7cYXM47-x4AaABAg,"SUSAH BRO NYARAM ORANG YANG SUKA JUDI MAU LU NYERAMAHIN APA AJA PASTI BAKAL DI CERAMAHIN BALIK, SUSAH SDM DISINI OTAK NYA KE JURANG KEBANYAKAN",@CINEMA-AI-o3o,UCFoKUkWk55jyl89jrF4SLow,0,2025-06-26T19:45:25Z
b0yw06rMBAY,Ugwq6GiIGW1B2VFe2Qh4AaABAg,10:28 andai aja yadi ga ngechat waktu itu,@PenyukDarat,UCHKdWE7aMpOKUoFAQFmLWfg,11,2025-06-26T19:42:53Z
b0yw06rMBAY,UgyRYk7BlzRKafwuYhF4AaABAg,w game🔥,@nuyy6778,UC5j0FpUP2yjgIS4xCzKEmxA,0,2025-06-26T19:42:47Z
b0yw06rMBAY,UgzqlEeh-rsB_vhRIqJ4AaABAg,Game tentang budaya miskin 🤣,@Not.mee01,UCdzYTwwSZssPJmWcgAjGIvw,1,2025-06-26T19:40:37Z
b0yw06rMBAY,Ugz_8Q14W5D_Gf3EP-54AaABAg,"Keren bang, w stream w game",@imam._.7479,UCwABJObIKDU1QiBTR0oVwNw,1,2025-06-26T19:40:23Z
b0yw06rMBAY,UgwJtaiDFI4QfMm6Td94AaABAg,W game,@Alexandra_0908,UCLsllD7McUczQChKwI0Nh_w,1,2025-06-26T19:38:33Z
b0yw06rMBAY,Ugwzd_mmdj-uOsMThD14AaABAg,1:45:19 jangan lupa sedekah bang,@Rikumi9406,UCnnqWTGSBosS4gebEuwD5AQ,0,2025-06-26T19:37:42Z
b0yw06rMBAY,Ugyxo6IrjMtm5h_ORZB4AaABAg,baru ini nonton bg windah relate banget🥹😢,@IyazIcikiwir,UCaMUoP1je81mEpKIHtWNhxQ,1,2025-06-26T19:31:44Z
b0yw06rMBAY,UgzSX0LKicaBCzWR_bt4AaABAg,GAME OF THE YEARRRRRR!!!,@mnddyyyy,UCztHwprDGj3Owv3yy0bs3SQ,0,2025-06-26T19:31:39Z
b0yw06rMBAY,UgxzhCp1e2S6gDbco1d4AaABAg,jir,@auahelap8096,UCWeDv_Qtd6yoKubg4rr8kRA,0,2025-06-26T19:28:13Z
b0yw06rMBAY,UgzskVkaYuvs_N1bQFd4AaABAg,ending 6 langsng nangis bg 🥺,@kalillahn,UChlZ0CYUkrn4wOOkBENbpgQ,0,2025-06-26T19:27:38Z
b0yw06rMBAY,UgxCQwWnQhYqaHdUd7R4AaABAg,damn.,@sevillaazmi9303,UCldW0_O74X6egZOngQ4-k9A,0,2025-06-26T19:25:18Z
b0yw06rMBAY,Ugy8ajt9EnRVefSavT94AaABAg,"terimakasih bg windah setelah ini saya akan bertobat bermain jud jud, W for bg windah🎉🎉🎉❤❤",@linPineapple23,UC__1gP7gvul3iw3hvuYxeLw,0,2025-06-26T19:25:13Z
b0yw06rMBAY,Ugxw4tYuxt9UfyS9ecB4AaABAg,"hrorrrr banget, gara"" si yadiii😡",@hikeyyyy,UCfvzSz-KVXnNXBBoFGcTe2A,1,2025-06-26T19:24:37Z
b0yw06rMBAY,UgxO_dM-TIf9gRmp27x4AaABAg,Game edukasi buat menyadarkan 😂😂,@aldiafrijal4502,UCzXl27sDfvPRJLVuJ4CRLDQ,0,2025-06-26T19:23:43Z
b0yw06rMBAY,UgxS6nFXzVh0s3almFl4AaABAg,"Bang aku mau cerita tentang hidupku.

aku mengalami hal yg serupa dengan game yg bang windah mainkan ini,karena judi hidup aku benar² terpuruk semuanya hilang dari hidup ku semua tabunganku habis bang karena judi. Aku kehilangan semuanya bang dari pekerjaan,orang terdekat dan lebih parahanya aku sempat ada pintasan untuk mengakhiri hidupku bang tapi Alhamdulillahnya itu enggak terjadi. Aku nangis bang lihat ending h-1 itu bener² relate ""seandainya aku dulu ga main judi pasti aku ga kehilangan pekerjaan dan orang terdekat aku""

Buat temen² yg pernah ngalamin hal serupa sama game ini stop sekarang juga, supaya kalian terselamatkan dan engga seperti aku yg kehilangan semuanya 😢😢😢",@afrizahardha1234,UCB123YEL8ZXLKMERTmzAu2w,154,2025-06-26T19:23:30Z
b0yw06rMBAY,UgxH6eqqp3Pfv_iGohR4AaABAg,mental gua ke trigger bang jadi keinget masaa lalu😢😢,@Kiysszzzz,UCXPMn9ewNAXQiGRZs9AKWUA,1,2025-06-26T19:22:22Z
b0yw06rMBAY,UgyPgLE47-lTBLfsRxh4AaABAg,"Terbaik emng nih game,penuh dgn pembelajaran buat org"" yg suka judi,keren buat bg JoyKreatif👏",@ariardiansyah1251,UCNREHv7yB2nundypiFJ25Bg,1,2025-06-26T19:20:39Z
b0yw06rMBAY,Ugwu5JPNYtdB6ZpBsoJ4AaABAg,Bang iklannya kok full kredivo bangg,@rezzinotyours,UCu96hzq_11yrj8ABcD3JtMw,2,2025-06-26T19:18:37Z
b0yw06rMBAY,Ugw1u5NFDJhCw0fjA2d4AaABAg,bang aku nangiss,@firliimanulhakim,UCV-EsEe1pFnvp9SIQ584tKA,0,2025-06-26T19:17:37Z
b0yw06rMBAY,UgxOpw-ngGcgImwWc9d4AaABAg,Benar benar game Indonesia masterpiece,@akbarakadila2142,UC4JLuPXxb3LBZ-ME1OCId2g,1,2025-06-26T19:17:08Z
b0yw06rMBAY,UgyDTHn2OKJzPwZlJMV4AaABAg,banyak banget pesan di game ini gg developer👏👏,@z4nskyyy,UCrdbNJliEl_ZWDY_fxkg2GA,1,2025-06-26T19:16:08Z
b0yw06rMBAY,UgzRdF29FewwVnF_Tah4AaABAg,Makasih ya bang dah nemenin gua yang kesepian wkwkwkwk,@joshuaantolinyehezkiel701,UCO2m14BpkAXFgbwQNoN75dg,1,2025-06-26T19:14:48Z
b0yw06rMBAY,UgwPBauI8OOxrjRYtiR4AaABAg,Pemindahan kimino jadi pelajaran semua pemain judi 😢😀,@RioGemoyy,UCBycTXSDSY6ESS2lo9sdTzw,1,2025-06-26T19:14:46Z
b0yw06rMBAY,UgwhARNAfDS5dCPhtiZ4AaABAg,"Bang psikis ku kena liat game ini, pdhl aku udh biasa nonton film/anime psikologis. Tapi kali ini to much bang, gak kuat gw liatnya meskipun ini cuman game",@kaizyboy7746,UCbmgyFFhmnyRd_iWr3d5mMg,1,2025-06-26T19:13:22Z
b0yw06rMBAY,UgzsezRddc3iSPS1UD14AaABAg,Ebuset meski cuma game kok rasanya nyesek ditonton ya,@zenepow,UCfz3IjgYEmgFgv3b62c8NUg,1,2025-06-26T19:13:11Z
b0yw06rMBAY,UgwUlgBY46exO18oU9l4AaABAg,"gue pernah si di posisi itu, tapi untungnya gue belum bekeluarga, dan gue gamau ngerepotin orang tua gue buat bayar semua hutang gue, jadi ya nama gue di blacklist ojk, momen dimana gue dipecat, akhirnya gakuat lagi bayar sisa pinjol dan gue ambil cara gali bejudi gali bejudi akhirnya makin bengkak dan gue bingung, gue rasa hidup gue hancur tapi biarpun akhir nya sampe sirkel temen2 gue di chat rentenir , tapi temen2 tetep dukung gue, disitulah akhirnya gue sadar dan gue stop biarpun nama gue di blacklist but its okay.
pesan gue stop bejudi buat generasi muda, ga ada instant kaya dari judi, dan judi bukan solusi buat lunasin hutang kalo kalian terjerat pinjol lebih baik langsung bilang ortu kalo hutang kalian masih terbilang angka normal.",@akeongakeongakeong,UCyG6Fz-WW0wbjPdazGbB_yQ,1,2025-06-26T19:12:54Z
b0yw06rMBAY,UgwC1KDbOfCL0RL1gih4AaABAg,sehat selalu bang windah✨,@FafaLuvKimdowan,UCunDzuqAoZqrZBwP22kS9Rg,0,2025-06-26T19:12:46Z
b0yw06rMBAY,UgxI86Gb-MYz1ZsaujB4AaABAg,berantemin gua ama yudi ama beni pliss,@maxcintawindah,UC3pe9_hz90DIkkI1itiRdpw,0,2025-06-26T19:12:28Z
b0yw06rMBAY,UgxBT5C_o5mj75Zcqh14AaABAg,"DOUBLE YU GAMEEEE EPIKK NGERII JOY KREATIF, MAKASIH BANG WINDAH SUDAH MENEMANI MALAMKU GG🎉",@rizkynaufal3993,UCFV4w-IlBqN6WDOwh-iDRIQ,0,2025-06-26T19:12:15Z
b0yw06rMBAY,UgxLbpVmePlL_7LS2ml4AaABAg,2:16:22 joykreatif cuma perlu dana investor dan tim yg lebih besar,@Jepfanh,UCVmGS8ULhrRc2_OoDVIMfvQ,0,2025-06-26T19:12:02Z
b0yw06rMBAY,UgxNlAAtL86fSJGE6BZ4AaABAg,"3 Hal yg dapat menghancurkan laki laki 

1 judi
2 aplikasi ijo
3 api di bawah kaca",@MomZeeva,UCZbAkXdOqFgHJV0ttTbycQQ,0,2025-06-26T19:10:55Z
b0yw06rMBAY,UgxQaKkcIx3qHkg3dkx4AaABAg,"Ending keenam ending paling ter freak sumpah, semoga gk ada manusia setega itu, mikirinnya aja udh bikin gue mual",@dovahkinnmaster,UCa6JGRVP_d_VxK5nT7Q9PNg,49,2025-06-26T19:08:28Z
b0yw06rMBAY,UgxnES62c08CW3evEV54AaABAg,Super hentai,@yudds11,UCZH-4i_UZlbmo5YW2HMQilQ,0,2025-06-26T19:08:13Z
b0yw06rMBAY,UgyAUqmNGBD5ztTazwp4AaABAg,"Keren gamenya, ini game sepesial si bang",@MBXXY,UCy6n2Gq8nqnNuBCTXAg2RkA,0,2025-06-26T19:06:53Z
b0yw06rMBAY,UgymY-hAaApWH93b4jt4AaABAg,game nya keren bgt 🎉🎉🎉🎉❤❤❤,@serobong2610,UCj_76gH7hyV0aczOKkvkbTg,0,2025-06-26T19:05:12Z
b0yw06rMBAY,Ugxyw2ozi3KzTTvGZOZ4AaABAg,"Jangan ditiru yaaa, kacaauuu inii gak bener wkwk😊",@DickyArdhian,UC_m9Imr8mbwXfSiq6Xd6-Sw,0,2025-06-26T19:04:48Z
b0yw06rMBAY,UgzSI6sE4122n0unf5B4AaABAg,"Horornya biasa, tekaanannya kluar biasa😢",@yehezkielglori6079,UC3oIP80ZpKdwmxcwGhHIMPg,0,2025-06-26T19:02:09Z
b0yw06rMBAY,Ugz0K4RgTc-Pk95vtux4AaABAg,8:27,@HafidzSyawaludin,UCtVq07T40k-VQPqeD8tktVQ,0,2025-06-26T19:01:16Z
b0yw06rMBAY,Ugy_CJLGQcLIS6LQ9kp4AaABAg,"Yang menang bandar,yang kalah hidupmu",@GODZILLA-u3p,UCeg53h_QE6---LfGb38mdVQ,1,2025-06-26T18:59:17Z
b0yw06rMBAY,Ugz2co2wmmorTFPXyLR4AaABAg,"GG JOYKREATIF SEMOGA KAMU MASUK SURGA KAYA RAYA BAHAGIA SELALU YAAA
GG JUGA BANG WINDAH MELAKUKAN W STREAM DGN URUTAN ENDING YG EPIC",@zafiraauliaazzahra3845,UCc_F2WdIeAdBoueg4SF7iCw,0,2025-06-26T18:58:41Z
b0yw06rMBAY,UgzFEgS25K5Fi_GYHdF4AaABAg,"Gua biasanya kuat nonton horror apapun, tapi klo ada kdrt nya begini sakit bgt anj",@katsnate,UCuBiLvZoQtySwY-CJYgSwXA,0,2025-06-26T18:58:31Z
b0yw06rMBAY,UgyxN6GgHFO-D0yhwsl4AaABAg,"Trimakasih bang windah ini game epic banget dan juga developer nya
Pelajaran yang bisa diambil banyak bgt",@Mazeguh,UCwpsnAr9uA4YXT4YiGQuIQA,0,2025-06-26T18:57:55Z
b0yw06rMBAY,UgykH-ZHEYKIsOHpinF4AaABAg,game ini bikin motivasi saya bahwa judi bukan solusi untuk menjadi kaya. yang ada judi bikin hidup hancur. terkadang manusia sudah buta hatinya karna judi. aku ingin meyadarkan orang-orang tentang bahayanya judi. STOOPJUDI!! ketik 1 yang setuju❤,@iggyrizky7172,UC9TEGmdxTf49bPJ-AypxA5w,2,2025-06-26T18:56:48Z
b0yw06rMBAY,UgzwThrPgIcfS2P1Ub54AaABAg,"Temen gua main, tpi dia ttp mempertahankan common sense dan herammya gua, dia ada aja tiap bulan dpt JP, dan walaupun kalah, dia biasanya kalah sedikit lgsg stop, dan ya menurut gua ttp salah sih mau judi, karena di agama gua juga melarang hl tsb, tpi lebih salah lgi klo lu main judi dengan taruhan nasa depan lu🫵🏻",@julskuy5731,UCdmxOAAXT7NPbp3p5OgEPig,0,2025-06-26T18:56:48Z
b0yw06rMBAY,UgzxhO6jjxLGEKc46ER4AaABAg,stopp judiii gyuss!,@nataasinataa,UCTSzD6_iWfFhZFhzi41ujCA,2,2025-06-26T18:56:35Z
b0yw06rMBAY,Ugxt22u07UmrP9NTMKZ4AaABAg,Pikabu keste yatta😜,@vanzalomany,UCgBUG1h22Gr1YZ4byC9VnhA,0,2025-06-26T18:56:30Z
b0yw06rMBAY,Ugwf5p3SnujOCJeaAJ54AaABAg,8:23 gua kgk jajan bang selama sekolah wkwkwkw,@willbrosgaming780,UCKpFtWTDBaALL50fQIxJfeg,0,2025-06-26T18:56:27Z
b0yw06rMBAY,UgwVOGzAvMvLeznJVXR4AaABAg,"gimana ya cara ngomong ke ayah gua biar stop judi dlu sblm kenal judi keluarga kami cemara bgt,tpi semenjak ayah aku kenal begini jdi hancur parah",@amprem-n7s,UCZdkVUOO8G7uvrbLMrsS6GQ,0,2025-06-26T18:55:55Z
b0yw06rMBAY,UgwCxGEfjjTY-NJgkIl4AaABAg,"W game, PEAK🔥",@Wxpaldy,UCbdQZGMmFJT7LCEMhUHsTyg,0,2025-06-26T18:55:26Z
b0yw06rMBAY,UgzKuFd-_TCJMviN5YF4AaABAg,bang aku nangis,@twinkmeloniez,UClgK_zLgaizM97-4SPTrYxA,0,2025-06-26T18:51:10Z
b0yw06rMBAY,UgwJKuVQlqWA74JCIZh4AaABAg,my kisah 😹🤭,@jefrinihcoli,UCcmyTbYZHZ6JY104KvmrrtQ,1,2025-06-26T18:49:37Z
b0yw06rMBAY,UgzuIMSpKXewfXFqJB14AaABAg,"Sumpah ini stream yg paling horor,aku aja yg mikirinnya smpe kebawa mimpi, pls nyesel bgt aku nontonin stream yg ini,smpe' menggigil ketakutan",@TyaCrp,UCQums29CIi6ARoxIDtKfn5A,0,2025-06-26T18:49:36Z
b0yw06rMBAY,UgzIm3HRFh0Bpe-vHFd4AaABAg,Sedih bet cok,@RIFKITzy-y5e,UCqAJwHhWhsuhstFopsIUUcQ,0,2025-06-26T18:48:51Z
b0yw06rMBAY,Ugw8Z1HanmRxuxgHiJB4AaABAg,Game Ini Bisa Jadi Contoh Bang.,@tri13Social,UCK08wraoUz3iPnb8SPby-0g,0,2025-06-26T18:47:55Z
b0yw06rMBAY,UgwkjofsxjhdGyrifLF4AaABAg,2:09:40 reasonable crashout 💔🥀,@Gummybear_0w0_,UCuYydjSCjVpfo5EtWHPM6pA,1,2025-06-26T18:47:11Z
b0yw06rMBAY,Ugxk8Vck2t_58XcNEPh4AaABAg,"Bang Windah, kok live chat nya gak ada?",@suryaws69,UCJpulaU7OyKgvHptJeDdakA,0,2025-06-26T18:46:57Z
b0yw06rMBAY,Ugw0lXHiveMYH45Qk6V4AaABAg,Pantasan gak ada judoy yg komen,@sikoko2719,UCrgXlwwPW0ziRhRjxfgwaDg,0,2025-06-26T18:46:46Z
b0yw06rMBAY,UgyUORlS319IsqI6DzR4AaABAg,"nice game , game yang bener bener nyentuh emosi kita, di campur aduk semuanya W Joy kreatif",@OneChi-1,UCKQbkevpX77mJM1DeS54vGg,0,2025-06-26T18:46:05Z
b0yw06rMBAY,UgwGs4_YuodB-YrJnwV4AaABAg,rokok simulator😂,@dafaeka9412,UCUAONgRhN4T4YU33EdK4lzQ,0,2025-06-26T18:46:01Z
b0yw06rMBAY,UgwWG2VYDpu-ToGfOPV4AaABAg,"8:33 sama bang,aku dlu waktu smp uang sakunya 5 ribu,pas sd 2 ribu,nanti jajan seribu,yang seribu lagi di kasih ke adek, padahal sama aja uang sakunya,tpi yaah gapapa biar jajannya lebih banyak dia wkwk",@ryuuzenn999,UCqHLf1Hi_6mdBoVnKIWNsfA,0,2025-06-26T18:45:07Z
b0yw06rMBAY,Ugxf6E6IFdnGmZc89ih4AaABAg,h-1 bukan berandai2 bang tapi hari sebelum beni mengenal judi,@renkadev7018,UC0ru3V6k_8Nu3pEecp2HNPw,0,2025-06-26T18:44:07Z
b0yw06rMBAY,Ugw7lT0u4Le0Bj8oYYN4AaABAg,What a game,@aldiyandesta8369,UCerV--ym0IBxdveK6rTczsQ,0,2025-06-26T18:43:57Z
b0yw06rMBAY,UgwfM6BOg7Rq_CbAeYp4AaABAg,ikut pegel liat beni duduk terus,@yukiiyaeru,UC4_SxhFEfNe_KEiMvN3ZA_A,0,2025-06-26T18:42:51Z
b0yw06rMBAY,Ugw7X2bFw3W19Ld8EXl4AaABAg,"Good game, pesan moralnya kena banget🥲😭",@hapeace481,UCFk5r_Qvbd6jhtlFvadm6aw,0,2025-06-26T18:42:06Z
b0yw06rMBAY,Ugxsl_q8XFXLLXozBbV4AaABAg,Berisik banget tuh windah nyari ending pas giliran eindah end streammm beneran ngeluh nya sampe nyumpah heran bro inih game edukasi biar lu paham mana baik dan buruk kata nya dewasa berpikir kritis lah,@ahmadhabil170,UCxYhWAdUqXhwdyIp6GIFSnw,0,2025-06-26T18:40:37Z
b0yw06rMBAY,UgyxCnlSONkcbRCAPb94AaABAg,w game,@manusiagord,UCoK-RYjFY9GDevu9gHOImGw,0,2025-06-26T18:40:35Z
b0yw06rMBAY,UgxhSDEGfKbdxrDFXlx4AaABAg,jujur nangis,@dioantonisyaputra7845,UC8PcqShgU0ha0BxnRwzsr_w,1,2025-06-26T18:40:18Z
b0yw06rMBAY,Ugz6He9jPxgw7GxuCqN4AaABAg,"streaming kali ini bikin aku sedih banget bang windah,sampai akau nangis",@Kachtt,UCUcv66exz5KnhYUa29977Dg,0,2025-06-26T18:37:35Z
b0yw06rMBAY,UgyZAFwmQ4570hmmG9R4AaABAg,Fix ini game paling horor yang di mainin sama windah,@IqbalAshsholihi-qu1mr,UCwPwmBX7XIOgYmwRHfb_cdw,0,2025-06-26T18:37:30Z
b0yw06rMBAY,UgzJ39acin-Mm25Jn3t4AaABAg,marriage is scary😢,@xielinpay,UCdGZJVsCmVglGKauiHtVJnQ,1,2025-06-26T18:36:43Z
b0yw06rMBAY,Ugy2XIw6v8OB0znZeVN4AaABAg,GG WINDAH GG JOYKREATIF,@ikhwanmuhammad231,UC_Nwr6lXydJqh-z08LxskUA,0,2025-06-26T18:35:08Z
b0yw06rMBAY,Ugz1QBC-lTrhW00vpxt4AaABAg,Kemenangan terbesar dalam judi adalah berhentii,@rdwanclasher9575,UC8PxunEkWO5tZWBEJPZObiA,0,2025-06-26T18:34:45Z
b0yw06rMBAY,UgzIgD5VD4NOYdMo4dB4AaABAg,"gila banget gamenya, devnya keren banget cokkkkk",@evermndy,UCaAltRHpqzkGsPXcsfj98KA,0,2025-06-26T18:32:19Z
b0yw06rMBAY,UgxzXzmnI-jgfdAWhZN4AaABAg,W game bgt buat negara ini,@chris-y4m6v,UCrZemu4Bn_lLOxncBIjbrmA,0,2025-06-26T18:31:05Z
b0yw06rMBAY,UgxLQ-yJ4seOvy7FZax4AaABAg,Sabar bang winda sabar 🤣🤣🙏,@aderamadhan9515,UCG4uXmuzMADGLEmlNGdCbtg,0,2025-06-26T18:30:19Z
b0yw06rMBAY,UgxGVko9AeYgFgq9mLl4AaABAg,"Game Gokil, epic dan dimainkan oleh orang yang yepat, sumpah bang Windah, lu Streamer game paling The Best!!!",@yudiadrianta8743,UCtkRJwm3WDYUnZgXqjvNQqA,0,2025-06-26T18:27:58Z
b0yw06rMBAY,UgwfiwxXkwFmzhwiX7l4AaABAg,ini developer bener bener gila keren banget lu bikin gamenya salut banget,@tery4386,UCkQxC8bmeEZJLWMZ71anhxQ,0,2025-06-26T18:27:58Z
b0yw06rMBAY,UgzmyTI8dBWS0mCA2ph4AaABAg,banyak bacot lo bang,@nathanas1562,UCalEDjt-tMebWrSqJeh-sgg,0,2025-06-26T18:27:30Z
b0yw06rMBAY,UgzvOBw9ptiZjZmVFA14AaABAg,"W game, terbaik parah

Semoga keluarga ku, dan keluarga kalian terhindar dari pinjol dan judi online. Tetap aman kawan kawan.",@adleee8682,UCjUwqNC-6qH52MV3c_HuZpw,0,2025-06-26T18:26:21Z
b0yw06rMBAY,UgyO-NfRhGaVX9AXFIZ4AaABAg,"1:45:50 lanjut nonton, tadi batrei habis🙄",@RIFKITzy-y5e,UCqAJwHhWhsuhstFopsIUUcQ,2,2025-06-26T18:24:34Z
b0yw06rMBAY,Ugyu3rgCpqikgrD5anF4AaABAg,Gw nangis bang ngeliat anaknya di jual kgak nyangka 😢,@misterifen,UCkwqZpXzaZXFyVX2dIhp34g,1,2025-06-26T18:24:25Z
b0yw06rMBAY,UgyhC6gF1k391XyVy_J4AaABAg,Judi simulator,@nengamelia8334,UCpIvb9mPEzHjaGGt7jCXPgA,0,2025-06-26T18:23:50Z
b0yw06rMBAY,UgxmiXZzObF4p21zuk94AaABAg,bang aku pertama kali nangis nontonin hp pertama kali di stream mu yang ini bg😢,@dimitrovrne,UCCThWUgwmJHh4snMbJCukxg,0,2025-06-26T18:20:33Z
b0yw06rMBAY,UgyTOGVIFIcHwpkca7p4AaABAg,Ganteng-Ganteng Basudara 😭😆,@emaliaoktaviani814,UCsmLhGUXxl2AepMm-p8Zzcw,0,2025-06-26T18:17:58Z
b0yw06rMBAY,UgxsinXXnkCW44SMeWF4AaABAg,GAME BAGUS BGT SAMPE KOMEN FOR THE FIRST TIME IN HERE 😦😦😦,@kamo....,UCd-IXOphhExr-ocW6WqMKbA,0,2025-06-26T18:17:23Z
b0yw06rMBAY,UgyvNH5eXTN_4oZrLeN4AaABAg,Genre ntr kah?,@mahasiswacumlaude3743,UCpQqOdjxHwdcC9CWsrjA-3g,1,2025-06-26T18:14:59Z
b0yw06rMBAY,UgyxvdoVoODSLmJfbKl4AaABAg,"""kemenangan paling besar penjudi, adalah berhenti berjudi.""",@mhdrivanza3496,UCqZPqkOYM_mMSJhAvbzR1Sw,2,2025-06-26T18:14:56Z
b0yw06rMBAY,Ugwi-rU32BEsZvnZwJ14AaABAg,kerennnn,@shinajah0438,UCFrWH4j8J0pSAJ-yfmhNtWg,0,2025-06-26T18:13:18Z
b0yw06rMBAY,Ugx7avaiq2QCK-T4Q154AaABAg,aku gak mau jadi beni bg,@bukanalthf2964,UCDh8NrgHt_qe3ou1MTCC3yw,0,2025-06-26T18:11:03Z
b0yw06rMBAY,UgzV6uPL18iGblH_Qm14AaABAg,sedih,@HanzeiLutfi,UCTdOpgNMd3D7lPOqJWA8ang,0,2025-06-26T18:10:55Z
b0yw06rMBAY,UgxhgE9XYX1piXM6ev14AaABAg,terimakasiiii bangg windaaa sudahh menemanii malamm inii yaaa 🎉❤🎉,@AnisBaswedan-j8f,UCRBy1lefJFEFG5gBRhGh0mA,0,2025-06-26T18:10:46Z
b0yw06rMBAY,UgyOtb-TqCuJnz979Lh4AaABAg,1:37 maaf bang aku mangap doang tapi gabisa jawab apa itu hinf,@qilaacher,UCQjiNlAzqG6E1JzY5Iyh_mQ,0,2025-06-26T18:09:56Z
b0yw06rMBAY,UgynKhX2n4Guj6vaQ5J4AaABAg,"Gila sih ini gamenya ngena banget😭😭,pasti yang relate sedih bngt liatnya",@radja6312,UC7-_IHcnwLt08i8NYQQfSYQ,0,2025-06-26T18:09:47Z
b0yw06rMBAY,UgzjMyACtIyI-UxytvJ4AaABAg,cemilan warga X nih bang strem kamu😂😂,@dentagaul,UCdlEfgwhyu6XAC8dm8aa4Aw,0,2025-06-26T18:09:10Z
b0yw06rMBAY,UgzDPYOrApWHlXlD54B4AaABAg,W Game mengajarkan kita untuk berhati hati dalam menggunakan sosmed,@sandijaya3575,UCB0cUiHZNTWs1icDAA3gFng,0,2025-06-26T18:09:03Z
b0yw06rMBAY,UgxP_gjabAY8VrMSi1N4AaABAg,EPIC STREAAAMM!!,@iyayan978,UCxi8hOZF6OCQCuiPKiU4N_Q,0,2025-06-26T18:08:43Z
b0yw06rMBAY,Ugxu7v31tPLvxfLz9up4AaABAg,"Dari grafik ku kira game konyol, ternyata mengandung bawang🥺",@Velltraveller,UCNAEh7gIgNYsxOBW8Kj_TDQ,0,2025-06-26T18:08:26Z
b0yw06rMBAY,UgydA89qOfFYyHAWP8Z4AaABAg,"ga perna gagal bng joykeratif joykeratif ini, W STREAM W GAMEEEEEEEE",@arydk_,UCq9Qa22A65iJc95mP5b6RJg,0,2025-06-26T18:07:29Z
b0yw06rMBAY,UgxtY016jn8WosPuBAZ4AaABAg,Semangat bg🎉,@calvinvalentino602,UCtZeWFOwbM7JpI0jPaqEi1A,0,2025-06-26T18:06:41Z
b0yw06rMBAY,UgxsTBE0lQHUOO8V0xV4AaABAg,Bg lanjutin skibidi toilet skrg lebih epic bg,@MuhammadNizam-uq1rw,UC7RnhPqT-6lPSfBYnTkUYuA,0,2025-06-26T18:06:14Z
b0yw06rMBAY,Ugxd2CR90c_pHvVcY9N4AaABAg,"Berdoa yuk supaya di jauhkan sama yg namannya judi, dan bisa menjadi ayah atau ibu yg baik bagi anak 2:16:10 kyk di menit ini, keluarga cemara 🥲",@DikaPebriyana,UClNUD9jCXhxOt6svg1R1KGw,19,2025-06-26T18:02:41Z
b0yw06rMBAY,UgwBvXoC4Z0zaAQAt_B4AaABAg,"Kasih info atau tips dong ABG abg temen Deket gua hobi bgt ngeslot,gua pengen dia berenti gimana ya caranya",@Haptra22,UCu5zFvbdTG5Q8WAXSFiZ-kw,0,2025-06-26T18:02:29Z
b0yw06rMBAY,UgxDK-o2IB1taAMDoi14AaABAg,cabe mahal bos,@erlanggaputra8933,UCvgbc95CLcpD5AAJGzlDYMA,0,2025-06-26T18:02:25Z
b0yw06rMBAY,UgymVxq6DbZ93WSqEUJ4AaABAg,12:19 WKWKWKWKWKWK😭😭,@salmaasyy,UCJhdiKytyHJuBYQazfOnzUA,0,2025-06-26T18:01:47Z
b0yw06rMBAY,UgyXbNNXlHy38szN6DV4AaABAg,Secara tidak langsung maupun langsung game ini mengajarkan bahwa judi itu tidak baik,@syamsuabdullah2076,UCarOpYN2mMryzkxFSlwMpFA,0,2025-06-26T18:01:24Z
b0yw06rMBAY,UgzE-Qm7YyDI3YyC89Z4AaABAg,"Jangan judi ya teman teman, judi itu merugikan, sangat merugikan, awal awal emang dikasih menang, tapi nanti nanti bakalan kalah terus, habis habisin duit, bikin kalian jadi gila. Intinya stop judi!!! GG GAME INDO, NEVER FAIL ❤",@aeriu7,UCFPPQfPnHZPo1DdcqfBgsZQ,0,2025-06-26T18:01:06Z
